organism,MAG,12C,13C,GC,shift,M_light,M_HeavyMax,M_Lab,EAF,MAG_taxa_combined,contig_taxa,taxa
day7_DO_0_13C_cell_enriched_000000385776,day7-DO-0-13C-cell-enriched_bin_34,1.6961043489086258,1.696044715980285,0.4046,-5.96329283408803e-05,307.89168159999997,317.66446017028,307.88085650978815,-0.0010953689536837656,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000385879,day7-DO-0-13C-cell-enriched_bin_4,1.7113922047561416,1.710679622226162,0.6496999999999999,-0.0007125825299796329,308.01325119999996,317.66379148845994,307.88500189443613,-0.013141663903500404,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000385996,day7-DO-0-13C-cell-enriched_bin_35,1.7022367980004505,1.7025764903297456,0.5044,0.00033969232929509374,307.9411824,317.66418789592,308.0026340485945,0.00624999930543541,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000386292,day7-DO-0-13C-cell-enriched_bin_3,1.6966214753424276,1.6939902505329565,0.4068,-0.002631224809471089,307.8927728,317.66445416824,307.4152737737162,-0.04832258459263464,G_SABY01 (NCBI: O_Bacteroidales),,G_SABY01 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000386363,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000386668,day7-DO-0-13C-cell-enriched_bin_3,1.6964301975613674,1.696824668349471,0.4305,0.000394470788103618,307.90452799999997,317.6643895099,307.97612501707465,0.00725434549682005,G_SABY01 (NCBI: O_Bacteroidales),,G_SABY01 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000386679,day7-DO-0-13C-cell-enriched_bin_2,1.7078374922205999,1.7087569941216494,0.5893,0.000919501901049502,307.98329279999996,317.66395627173995,308.14911140072223,0.016938505319350625,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000386885,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000388494,day7-DO-0-13C-cell-enriched_bin_11,1.6948990108762176,1.6918050017237698,0.3282,-0.003094009152447841,307.8537872,317.66466860476,307.29180537742513,-0.056644950864331335,G_GCA-002708315 (NCBI: O_Bacteroidales),,G_GCA-002708315 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000389098,day7-DO-0-13C-cell-enriched_bin_48,1.6957849877122828,1.695789856767397,0.3998,4.869055114209431e-06,307.8893008,317.66447326564,307.8901848330499,8.943160706138273e-05,G_JGIOTU-2 (NCBI: P_Candidatus Cloacimonetes),,G_JGIOTU-2 (NCBI: P_Candidatus Cloacimonetes)
day7_DO_0_13C_cell_enriched_000000389328,day7-DO-0-13C-cell-enriched_bin_39,1.7113071736369536,1.7107082778363116,0.6452,-0.0005988958006419853,308.01101919999996,317.66380376535994,307.90322645022826,-0.011042919319587894,S_UBA10649 sp021741645 (NCBI: O_Candidatus Nanopelagicales),,S_UBA10649 sp021741645 (NCBI: O_Candidatus Nanopelagicales)
day7_DO_0_13C_cell_enriched_000000389379,,,,,,,,,,,G_Cutibacterium,G_Cutibacterium
day7_DO_0_13C_cell_enriched_000000389929,unbinned,1.7030034345408014,1.7032833917952825,0.5104,0.0002799572544811557,307.9441584,317.66417152672,307.99478143420566,0.0051502496644126585,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000390162,day7-DO-0-13C-cell-enriched_bin_34,1.6960320440050785,1.693331343489057,0.3653,-0.002700700516021559,307.87218879999995,317.6645673885399,307.38194418339623,-0.049507568795456085,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000390200,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_13C_cell_enriched_000000390280,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000390286,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000390296,unbinned,1.7043229579627137,1.7055112494764342,0.5408,0.001188291513720463,307.9592368,317.66408858944,308.1739527644547,0.02187874420014227,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000390306,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000390741,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000391036,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000391256,unbinned,1.7020387025108146,1.7017912652426392,0.511,-0.0002474372681753323,307.944456,317.6641698898,307.89968796104176,-0.004554718609808061,,SK_Bacteria,SK_Bacteria
day7_DO_0_13C_cell_enriched_000000391446,day7-DO-0-13C-cell-enriched_bin_35,1.7029444328214498,1.7041159459278272,0.5291,0.0011715131063774198,307.9534336,317.66412050938,308.16528518873247,0.021573903671541834,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000391615,,,,,,,,,,,S_Aliarcobacter cibarius,S_Aliarcobacter cibarius
day7_DO_0_13C_cell_enriched_000000391669,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_13C_cell_enriched_000000392391,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day7_DO_0_13C_cell_enriched_000000392480,day7-DO-0-13C-cell-enriched_bin_35,1.7025627323392891,1.703333610242308,0.5157,0.000770877903018885,307.94678719999996,317.66415706725996,308.08621781776753,0.014189150008109563,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000392629,day7-DO-0-13C-cell-enriched_bin_7,1.6973875209987062,1.6980506462817677,0.4261,0.0006631252830615608,307.9023456,317.66440151398,308.02263506104254,0.012185216506040444,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000392793,day7-DO-0-13C-cell-enriched_bin_35,1.7027542867497836,1.7038592301675104,0.5281,0.0011049434177268225,307.9529376,317.66412323758,308.15277299258634,0.02034918939182148,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000393497,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day7_DO_0_13C_cell_enriched_000000394429,day7-DO-0-13C-cell-enriched_bin_51,1.7020705448495654,1.7024811108585158,0.4815,0.0004105660089503971,307.929824,317.6642503717,308.00410148471354,0.007545600119323045,G_DUZB01 (NCBI: C_Deltaproteobacteria),,G_DUZB01 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000394927,day7-DO-0-13C-cell-enriched_bin_7,1.697003279672186,1.6966733931340143,0.4244,-0.0003298865381715643,307.90150239999997,317.66440615192,307.84164832550215,-0.006062638511469101,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000395256,day7-DO-0-13C-cell-enriched_bin_3,1.696620022528625,1.6928862582428779,0.3899,-0.003733764285747121,307.8843904,317.66450027482,307.20682693514044,-0.06850988021792534,G_SABY01 (NCBI: O_Bacteroidales),,G_SABY01 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000395276,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000395308,unbinned,1.7113811918847697,1.7062078808511703,0.37549999999999994,-0.005173311033599415,307.87724799999995,317.6645395608999,306.94657003554335,-0.09403377411055774,,S_Homo sapiens,S_Homo sapiens
day7_DO_0_13C_cell_enriched_000000395788,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_13C_cell_enriched_000000395826,day7-DO-0-13C-cell-enriched_bin_51,1.7015705223266235,1.7031011752181302,0.5177,0.0015306528915066675,307.94777919999996,317.66415161085996,308.22479455286407,0.028193347811765572,G_DUZB01 (NCBI: C_Deltaproteobacteria),,G_DUZB01 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000396701,day7-DO-0-13C-cell-enriched_bin_34,1.6960251380104432,1.6949476655347357,0.3796,-0.0010774724757074416,307.87928159999996,317.66452837527993,307.6836881242135,-0.01976648938750126,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000397088,day7-DO-0-13C-cell-enriched_bin_35,1.703455003409932,1.705266844713091,0.5588000000000001,0.0018118413031589231,307.96816479999995,317.66403948183995,308.29572815795524,0.03340836968865465,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000397253,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000397747,day7-DO-0-13C-cell-enriched_bin_35,1.7022389917612648,1.7035683749940023,0.49200000000000005,0.0013293832327374577,307.935032,317.6642217256,308.17551742554514,0.02444325569174212,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000397783,unbinned,1.7023529433336655,1.702563558118997,0.506,0.0002106147853315754,307.94197599999995,317.66418353079996,307.9800745232373,0.003875165157220788,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000397933,day7-DO-0-13C-cell-enriched_bin_34,1.697928028709703,1.696160823352567,0.42710000000000004,-0.0017672053571360369,307.9028416,317.66439878578,307.5823759842893,-0.0324645433104584,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000398081,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_13C_cell_enriched_000000398114,day7-DO-0-13C-cell-enriched_bin_2,1.7079059565703318,1.7082911259494398,0.5669,0.00038516937910793025,307.97218239999995,317.66401738341995,308.0416367243561,0.007086637886581453,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000398160,day7-DO-0-13C-cell-enriched_bin_51,1.7022393946354797,1.7038528651706255,0.509,0.0016134705351458223,307.94346399999995,317.66417534619995,308.23534874148845,0.029693425886157202,G_DUZB01 (NCBI: C_Deltaproteobacteria),,G_DUZB01 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000398214,day7-DO-0-13C-cell-enriched_bin_4,1.7115918619460153,1.71010107683723,0.6631999999999999,-0.0014907851087853086,308.0199472,317.66375465775997,307.7516638780797,-0.02751009601505007,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000398351,day7-DO-0-13C-cell-enriched_bin_7,1.6994373881433487,1.6973136399987767,0.43,-0.0021237481445719464,307.90427999999997,317.664390874,307.5194990437153,-0.03898573983768315,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000398619,day7-DO-0-13C-cell-enriched_bin_34,1.6958707157838673,1.6969913843083293,0.4092,0.0011206685244620207,307.8939632,317.66444762056,308.0974262766477,0.02059285078780821,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000399160,day7-DO-0-13C-cell-enriched_bin_34,1.697871358188917,1.694881509775052,0.41119999999999995,-0.0029898484138650705,307.89495519999997,317.66444216416,307.3527708707798,-0.05488101882933814,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000399295,unbinned,1.7034357420594526,1.704504081628629,0.5272,0.001068339569176402,307.9524912,317.66412569296,308.1456290000661,0.019666266191827854,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000399756,day7-DO-0-13C-cell-enriched_bin_35,1.7029903050324193,1.7044148947747193,0.5371,0.0014245897422999754,307.95740159999997,317.66409868377997,308.2150149017835,0.026244830302514014,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000399995,day7-DO-0-13C-cell-enriched_bin_6,1.7034745576412327,1.705202323518271,0.5273,0.0017277658770382676,307.95254079999995,317.66412542013995,308.26488470285125,0.031804596923223016,G_UBA6154 (NCBI: O_Candidatus Nanopelagicales),,G_UBA6154 (NCBI: O_Candidatus Nanopelagicales)
day7_DO_0_13C_cell_enriched_000000400320,day7-DO-0-13C-cell-enriched_bin_5,1.6974901755461111,1.6973576511544288,0.433,-0.00013252439168232044,307.90576799999997,317.6643826894,307.881729554778,-0.0024359320295507664,G_B18-G4 (NCBI: O_Bacteroidales),,G_B18-G4 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000400458,day7-DO-0-13C-cell-enriched_bin_2,1.706970423526174,1.7082471728838806,0.5821999999999999,0.001276749357706608,307.97977119999996,317.66397564195995,308.21012842801446,0.023522574708554095,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000401164,day7-DO-0-13C-cell-enriched_bin_34,1.6956257784011817,1.6949604590513925,0.3899,-0.0006653193497891952,307.8843904,317.66450027482,307.7635845918786,-0.012214931697564173,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000401970,,,,,,,,,,,S_Aliarcobacter cibarius,S_Aliarcobacter cibarius
day7_DO_0_13C_cell_enriched_000000402561,day7-DO-0-13C-cell-enriched_bin_5,1.6962956551494748,1.6947342612297822,0.40950000000000003,-0.0015613939196925664,307.89411199999995,317.6644468021,307.6107038612557,-0.02868466840272733,G_B18-G4 (NCBI: O_Bacteroidales),,G_B18-G4 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000403023,unbinned,1.697907063559495,1.6990650971908043,0.4744,0.0011580336313092854,307.9263024,317.66426974192,308.1363192035089,0.02132714355990112,,NR_cellular organisms,NR_cellular organisms
day7_DO_0_13C_cell_enriched_000000403389,day7-DO-0-13C-cell-enriched_bin_4,1.710191551371445,1.7099839116552225,0.6479,-0.00020763971622250743,308.0123584,317.66379639921996,307.97496165421444,-0.0038316757366556762,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000403455,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000404065,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000405543,day7-DO-0-13C-cell-enriched_bin_25,1.6993214898727054,1.6971267580429805,0.4975,-0.0021947318297248497,307.93775999999997,317.6642067205,307.54004784990127,-0.04043538742805902,G_Desulfobacula,,G_Desulfobacula
day7_DO_0_13C_cell_enriched_000000406012,unbinned,1.7038977374963165,1.7047756061058128,0.5718,0.0008778686094963462,307.9746128,317.66400401524,308.1332850249518,0.016193897360603525,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000406025,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_13C_cell_enriched_000000406949,,,,,,,,,,,O_Rhodobacterales,O_Rhodobacterales
day7_DO_0_13C_cell_enriched_000000407217,day7-DO-0-13C-cell-enriched_bin_27,1.6957938428124815,1.696603597677595,0.4047,0.0008097548651135877,307.8917312,317.66445989746,308.0387519173614,0.014876804537822917,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000407276,day7-DO-0-13C-cell-enriched_bin_4,1.7116235850722212,1.709528930406107,0.6154999999999999,-0.0020946546661142484,307.996288,317.6638847929,307.61936759096164,-0.03855476733815777,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000407351,day7-DO-0-13C-cell-enriched_bin_4,1.7099286689820132,1.7100585749481563,0.6406000000000001,0.00012990596614304017,308.00873759999996,317.66381631507994,308.0321375074723,0.0023966536846999576,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000407741,day7-DO-0-13C-cell-enriched_bin_4,1.7082304230453773,1.7093867831254097,0.5992000000000001,0.0011563600800323925,307.9882032,317.66392926256,308.1966910354212,0.02130807016031859,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000407841,day7-DO-0-13C-cell-enriched_bin_2,1.706439486626899,1.7082454103827653,0.5809000000000001,0.001805923755866301,307.9791264,317.66397918862,308.3050605014056,0.0332800323502348,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000407923,day7-DO-0-13C-cell-enriched_bin_7,1.6988492567853424,1.697127980676044,0.43560000000000004,-0.0017212761092983975,307.9070576,317.66437559608,307.5950857990798,-0.03161781418229723,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000408212,,,,,,,,,,,S_Homo sapiens,S_Homo sapiens
day7_DO_0_13C_cell_enriched_000000408530,day7-DO-0-13C-cell-enriched_bin_7,1.6992271224914965,1.6973752970490266,0.45270000000000005,-0.0018518254424699787,307.91553919999996,317.66432894385997,307.57997144565155,-0.03403897544653929,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000409300,day7-DO-0-13C-cell-enriched_bin_5,1.6983370903784478,1.6971576518781748,0.4375,-0.0011794385002730223,307.90799999999996,317.6643704125,307.69416815719353,-0.021673600310801497,G_B18-G4 (NCBI: O_Bacteroidales),,G_B18-G4 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000409663,day7-DO-0-13C-cell-enriched_bin_11,1.6952173652004756,1.6921422959245938,0.34509999999999996,-0.0030750692758818587,307.86216959999996,317.66462249817994,307.3037176171586,-0.05633756018571595,G_GCA-002708315 (NCBI: O_Bacteroidales),,G_GCA-002708315 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000409784,day7-DO-0-13C-cell-enriched_bin_35,1.702633636555443,1.7035927550681143,0.5215,0.0009591185126711643,307.949664,317.6641412437,308.1231365647208,0.017658683636009816,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000410194,day7-DO-0-13C-cell-enriched_bin_4,1.7115042920740153,1.710632322081348,0.6529,-0.0008719699926673652,308.0148384,317.66378275821995,307.8579122984267,-0.01608282535226562,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000411546,day7-DO-0-13C-cell-enriched_bin_34,1.696051218641958,1.6954408416011695,0.4371,-0.00061037704078859,307.90780159999997,317.66437150378,307.7969913539941,-0.011231292048902353,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000411712,day7-DO-0-13C-cell-enriched_bin_7,1.697356815522695,1.6965402510749303,0.40130000000000005,-0.0008165644477646783,307.8900448,317.66446917334,307.74192505163296,-0.014985413692818207,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000412147,day7-DO-0-13C-cell-enriched_bin_7,1.6987576863878027,1.6975875650260375,0.4462,-0.0011701213617651973,307.91231519999997,317.66434667716,307.70022210370195,-0.021506928921676695,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000412153,day7-DO-0-13C-cell-enriched_bin_7,1.6979636121570127,1.6971143143600305,0.42969999999999997,-0.0008492977969822846,307.9041312,317.66439169246,307.7501218334637,-0.015603883087945946,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000412174,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_13C_cell_enriched_000000412328,day7-DO-0-13C-cell-enriched_bin_4,1.7098235638689268,1.7101434837440974,0.6376,0.00031991987517066,308.00724959999997,317.66382449967995,308.0648798976084,0.00590166713513713,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000414099,day7-DO-0-13C-cell-enriched_bin_7,1.699226931531395,1.6972436974007161,0.4461,-0.0019832341306789125,307.91226559999996,317.66434694998,307.5528891664813,-0.036441751380171555,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000414162,day7-DO-0-13C-cell-enriched_bin_27,1.6973665792811714,1.6964387692704832,0.3978,-0.0009278100106882015,307.88830879999995,317.66447872204,307.7200117105171,-0.017023734040390617,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000414498,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
